run,type,module,name,attrname,attrvalue,value
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:957:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:956:mean,,,0.073838623124596
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:956:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:955:mean,,,0.074405372701627
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:955:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:954:mean,,,0.077760234024235
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:954:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:953:mean,,,0.077091337207946
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:953:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:952:mean,,,0.072435999750967
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:952:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:951:mean,,,0.076151626615978
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:951:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:950:mean,,,0.076652652707588
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:950:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:949:mean,,,0.079419787653931
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:949:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:948:mean,,,0.077178723171507
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:948:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:947:mean,,,0.07225853537463
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:947:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:946:mean,,,0.075266084021887
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:946:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:945:mean,,,0.07617104135964
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:945:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:944:mean,,,0.076025001283161
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:944:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:943:mean,,,0.075624867296805
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:943:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:942:mean,,,0.07635102601797
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:942:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:941:mean,,,0.079395162991472
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:941:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:940:mean,,,0.07474352179501
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:940:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:939:mean,,,0.077681610134537
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:939:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:938:mean,,,0.079741713587056
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:938:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:937:mean,,,0.074563966632051
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:937:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:936:mean,,,0.073467027652726
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:936:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:935:mean,,,0.074990138722831
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:935:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:934:mean,,,0.078144591760763
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:934:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:933:mean,,,0.07521739624598
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:933:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:932:mean,,,0.076926190471274
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:932:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:931:mean,,,0.077362438575567
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:931:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:930:mean,,,0.078194967619281
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:930:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:929:mean,,,0.076880159404855
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:929:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:928:mean,,,0.077694623333188
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:928:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:927:mean,,,0.079975829150615
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:927:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:926:mean,,,0.075569767756291
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:926:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:925:mean,,,0.077007166086881
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:925:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:924:mean,,,0.081130115220389
